term,refined_sentence,sentiment
제주항공,제주항공이 2019년 7월부터 도입한 ‘비즈니스 라이트’ 좌석의 주 고객은 30~40대인 것으로 나타났다.,neutral
제주항공,"22일 국토부 발표에 따르면 무안공항 제주항공 사고 이후 전국 공항의 항행시설과 공항시설 전반에 대한 특별 안전점검을 실시한 결과, 이번 사고의 주요 원인으로 지목된 방위각 시설(로컬라이저) 개선이 필요한 곳은 무안공항 외에도 포항경주공항, 김해국제공항, 제반공항 등이다.",neutral
조리원,이번 사업은 상하반기 총 2회로 진행하며 조리원(종사자)의 손 세균 검사(ATP)를 포함한 다양한 위생 점검을 실시한다.,neutral
조리원,이번 특화사업은 등록기관 어린이와 함께 조리원을 대상으로 친환경 식생활 교육 및 나만의 텀블러 가방 꾸미기 실습 교육을 실시한다.,neutral
조리원,충북지역 학교급식 관계자인 조리원의 폐암 검진비 지원 근거를 명확히 하고 교육감의 책무로 규정한 조례가 발의됐다.,neutral
조리원,"김 부시장은 이날 공무원 노조와 청사관리원, 구내식당 조리원, 청원경찰 등 현장 근무자들을 격려하는 것을 시작으로 공식 업무를 시작했다.",neutral
조리원,가수 겸 배우 손담비(42)가 딸과 함께 산후 조리원 생활을 시작했다.,neutral
조리원,조리원 라이프 6일차라는 내용을 담아 엄마 운동 스트레칭을 시작하는 모습을 사진과 함께 올렸다.,neutral
조리원,23일 랄랄은 자신의 SNS를 통해 조리원 입성 소식을 전하며 잘 먹고 잘 쉬다 나가자고 밝혔다.,neutral
조사단,이번 전수식은 국방부와 6·25 무공훈장 찾아주기 조사단이 추진하는 '6·25전쟁 무공훈장 찾아주기'사업의 일환으로 진행됐다.,neutral
조사단,이에 국무조정실이 직접 조사단을 꾸려 지난 22일 울산에서 현장 조사를 벌였다.,neutral
조사단,조사단은 관련 조사와 분석을 수행하기 위해 현장에 파견되었다.,neutral
조사단,조사단은 관련 현황과 문제점을 파악하기 위해 현장 조사와 분석을 실시하였다.,neutral
조선업,"경남도가 조선업 노동자 복지 향상을 위해 거제시, 삼성중공업, 한화오션, 조선 2개사 사내협력회사 공동근로복지기금 법인과 출연 연장 협약을 체결했다.",neutral
조선업,"전라남도가 오는 30일 목포시 목포실내체육관에서 '2025 상반기 전남일자리박람회'를 개최하며, 조선업 등 다양한 분야의 구직자에게 실질적인 취업 기회를 제공한다.",neutral
조선업,"조선업황 피크아웃 우려와 더딘 실적 회복에도 불구하고 신조선가 상승세와 미중 무역분쟁의 반사수혜, 강달러 기조 등을 감안하면 조선업의 강세는 이어질 것이란 분석이 나온다.",positive
조선업,이번 캠페인은 조선업 수주증가에 따른 외국인노동자의 기초질서 확립을 위해 마련됐다.,neutral
조선일보,"2024년 12월, 윤석열 대통령의 계엄선포는 한국 사회에 큰 충격을 주었으며, 그 여파는 조선일보를 비롯한 전통적 언론의 몰락으로 이어지고 있다.",negative
조선일보,바둑 제29회 LG배 조선일보 기왕전 결승 3국 변상일 vs 커,neutral
조선일보,한국신문방송편집인협회가 22일 저녁 한국프레스센터에서 2025년 신년회를 열고 조선일보 출신인 안병훈 고문에게 감사패를 전달했다.,neutral
조선일보,WEEKLY BIZ LETTER #444(2025. 04. 18)돈이 보이는 경제 뉴스 조선일보,neutral
조선일보,뮤지컬 배우 차강석이 내란 선동 논란에 휩싸인 조선일보의 전면광고를 게시해 비난 받고 있다.,negative
조정안,정부의 의대 정원 증원분 50 100% 범위 내 자율 조정안에 반대하며 원점 재검토 주장을 고수하는 의료계가 소송을 잇따라 제기하면서 의정 갈등이 소송전으로 번지는 모습이다.,negative
조정안,조정안은 분쟁조정의 의의를 외면하고 PG사에는 30% 책임만 인정하는 것으로 나타났다.,negative
조정안,정부는 내년도 의대 입시의 증원 규모를 각 대학별로 절반까지 줄일 수 있게 하는 자율 조정안에 대해 국민 눈높이에 맞지 않다는 입장을 밝혔다.,negative
조정안,정부가 여행 숙박업계 135억원 상당의 조정안을 마련하는 등 피해구제 이행실적을 공개했다.,neutral
조정안,"22일 국토교통부 대도시권광역교통위원회(대광위)는 5호선 연장 노선안의 조정안을 지난 1월 19일 발표하고, 최종 안을 다음 달께 발표할 예정이다.",neutral
조정안,"정부의 ‘의대 정원 조정안’에 의료계가 반발하는 가운데, 의대 교수들의 사직서 효력 발생으로 환자와 가족들의 불안이 커지고 있다.",negative
조종사,지난 18일 발생한 KA-1 공중통제공격기의 기관총 연료탱크 낙하사고는 조종사가 히터 풍량을 조절하려다 버튼을 잘못 눌러 발생한 것으로 조사됐다.,neutral
조종사,공군 제3훈련비행단 제213비행교육대대의 학생 조종사 김진 중위와 김남수 소령이 무사고 비행 대기록 달성 후 엄지를 치켜세우고 있다.,neutral
조종사,"아시아나항공 화물기 조종사 250명을 포함한 임직원 800여 명은 오는 7월 1일 에어인천 공식 출범과 함께 새 직장으로 이동해야 하지만, 이관 조건을 두고 사측과 합의점을 찾지 못한 채 갈등이 이어지고 있다.",neutral
조종사,인공지능(AI)이 조종하는 F-16 개조 전투기(X-62A)와 인간 조종사가 모는 F-16이 최대 시속 1931km로 주변을 비행한다.,neutral
조직원,"필리핀 선원 2명 영장 공범 추적중남미 마약카르텔 조직원 포함합수본 FBI DEA 국제공조 수사 속보=이달 초 강릉시 옥계항에 입항한 외국 선박에서 국내 역대 최대치인 2t가량의 코카인 밀반입(본지 4월 3일자 5면 등)이 적발된것 관련, 수사 당국이 관련자 2명에 대해 구속영장을 신청하고 달아난 공범을 추적하는 등 수사에 속도를 내고 있다.",neutral
조직원,"프로텍팅 투데이, 인스파이어링 투마로우(Protecting today, Inspiring tomorrow)라는 기업 아이덴티티를 기반으로 조직원 모두의 사고방식, 의사결정, 행동이 더욱 민첩하고(Agile) 회복력 있는(Resilient) 조직으로 변모하게 된다면, 초격차 2.0을 달성할 수 있다고 확신합니다.",neutral
조직원,조직원 모두 20 30대 사무실 위치와 코인 이름을 주기적으로 바꾸며 경찰 추적을 피하는 신종 피싱 조직이 경찰에 붙잡혔다.,neutral
조직원,하정우는 전 조직원으로서 교도소에 다녀 온 뒤 다시 무기를 들게 된 인물이라고 소개했다.,neutral
조직원,"서울북부지검 조세범죄조사부는 조직적으로 530억원대 허위 세금계산서를 수수하고 세금 20억원을 탈세한 대형 조선사 하도급 업자와 배후 조직원 등 총 10명을 적발해 핵심 조직원 3명을 구속기소, 6명을 불구속 기소했다고 23일 밝혔다.",neutral
조직원,서울경찰청 형사기동대는 코인 투자금 명목으로 피해자 80여명에게 54억원을 가로챈 신종 피싱범죄 단체 조직원 37명을 검거해 15명을 구속했다고 밝혔다.,negative
조직위,태안국제원예치유박람회 조직위원회는 22일 태안군 문화예술회관에서 성공 개최 기원 행사를 성황리에 개최했다.,positive
조직위,"과자에도 국악의 향기를 엑스포 조직위, 감사 영상 공개 '2025영동세계국악엑스포'의 성공 개최를 위해 민간 기업의 적극적인 동참이 이어지는 가운데 크라운해태제과가 선도적 역할을 하고 있어 주목된다.",neutral
조직위,파리 올림픽 조직위는 글로벌 기업과 협력하여 선수촌 내 어린이집을 운영한다.,neutral
조직위,"조직위 측은 이번 집회는 정치 집회가 아니며, 정치인 초청이나 정치적 구호를 하지 않도록 통제할 예정이라고 밝혔다.",neutral
조직위,23일 시에 따르면 조직위는 지난 19~22일 일산 킨텍스 2전시장에서 열린 이 박람회에서 2025제천국제한방천연물산업엑스포 홍보부스를 운영했다.,neutral
조직위,김 정무부지사는 제천한방엑스포공원 내 조직위 사무국을 방문하여 운영 현황과 추진 상황을 보고받고 준비 상황을 점검했다.,neutral
조합원,포스코이앤씨도 부산해운대 ‘엘시티’ 성공을 바탕으로 조합원 100% 한강 조망을 약속하며 용산 정비창 1구역 수주전에서 경쟁하고 있다.,positive
조합원,정부세종청사 국가공무원노동조합연합회는 조합원 및 가족을 대상으로 ‘보물(건강)찾기-걷기대회’를 11월 12일부터 26일까지 개최한다.,neutral
조합원,이 단체는 21일 오리온 청주공장 정문에서 기자회견을 열고 화물노동자 139명 중 3명이 조합원으로 노동조건 변경을 요구하다 해고됐다고 밝혔다.,neutral
조합원,"조합원 수 관계없이 최소 1명 가능하며, 앞으로 공무원 노동조합도 민간 기업처럼 노조 활동을 근무시간으로 인정받아 월급을 받는 전임자를 둘 수 있게 된다.",neutral
조합원,"HDC현대산업개발이 서울 용산정비창 전면1구역 재개발 사업에서 조합원들의 실질 부담을 줄이기 위해 공사비, 금리, 최저이주비 등을 조합에 제시한 것으로 평가된다.",neutral
조합원,"1963년에 출범한 남원산림조합은 2,444여명의 조합원과 산주 임업인을 위한 산림경영지도, 금융업무지원, 국산목재 생산 및 유통확대 등 임산사업 활성화를 위해 노력하고 있는 기관으로 다양한 사회공헌활동을 펼치며 지역사회에 기여하고 있다.",neutral
조합원,괴산 달빛 산나물 영농조합법인이 22일 조합원 등 70여 명이 참석한 가운데 현판식을 열었다.,neutral
조합장,경기 양주시의 농협 조합장들이 농협 영농지원 총력 결의를 다지는 발대식에 참석했다.,neutral
조합장,이양중 조합장은 지역사회 공헌사업과 상생나눔 실천을 통해 양양한우 고품질화와 양돈·양봉농가의 규모화 등 산업 경쟁력 강화를 추진하고 있다.,neutral
조합장,농협전남본부는 23일 전남본부 중회의실에서 조합장 등 20여명이 참석한 가운데 ‘2024년 광주ㆍ전남농협 수출협의회 정기총회’를 개최하고 올해 수출목표 달성을 다짐했다.,neutral
조합장,"청량농협 박동섭 조합장, 두북농협 서정익 조합장, 농소농협 김홍보 상임이사가 참석한 가운데 취약계층을 위한 울산 지역 생산 백미 1억 원을 전달했다.",neutral
조합장,단양소백농협 이기열 조합장은 어려운 지역민을 위해 사랑의 쌀 120포대(350만원 상당)를 전달했다.,positive
조합장,울산 온산농협(조합장 신문철)은 23일 온산지역 취약계층에 우리 농산물을 전달하는 행사를 열었다.,neutral
조현병,정신질환(조현병)을 앓는 남성이 여성 혼자 있는 집을 찾아가 위협한 사건이 발생했다.,negative
조현병,CMG제약은 조현병 치료제 ‘메조피(구 데핍조)’의 품목허가를 획득한 것으로 나타났다.,neutral
조현병,정신질환(조현병)을 앓는 남성이 일면식 없는 여성 집을 찾아가 위협했으나 기소유예로 사건이 마무리돼 공분을 사고 있다.,neutral
조현병,"최근 우울증, 조현병 등 정신질환을 앓고 있는 환자들이 증가하는 가운데, 보험사들이 제한적이던 정신질환 보장 범위를 넓히고 있다.",neutral
조현병,조현병 환자가 한 여성의 샤워 모습을 훔쳐보고 집까지 찾아가 위협을 가한 사건이 기소유예 처분으로 종결돼 논란이 일고 있다.,neutral
조현병,최근 온라인 커뮤니티 '보배드림'에는 조현병 환자가 샤워하는 걸 보고 어떻게 해볼라고라는 제목의 글이 올라왔다.,neutral
