term,original_sentence,refined_sentence,sentiment
방사성동위원소,한국원자력연구원은 방사성동위원소를 이용해 미세먼지의 체내 분포를 영상화 하는 기술 개발에 성공했다고 28일 밝혔다.,한국원자력연구원은 방사성동위원소를 이용해 미세먼지의 체내 분포를 영상화 하는 기술 개발에 성공했다고 28일 밝혔다.,neutral
방사성동위원소,한국원자력연구원은 첨단방사선연구소 생명공학연구부 전종호 박사 연구팀이 방사성동위원소를 이용해 미세먼지의 체내 분포를 영상화 하는 기술을 개발하는데 성공했다고 28일 밝혔다.,한국원자력연구원은 방사성동위원소를 이용해 미세먼지의 체내 분포를 영상화 하는 기술을 개발하는데 성공했다고 28일 밝혔다.,neutral
방사성 요오드,"한국원자력연구원은 배상은 방사화학연구실 박사 연구팀이 한병찬 연세대 화학공학과 연구팀, 현택환 서울대-IBS 교수 연구팀과 함께 '바닷물이나 지하수에 녹아있는 방사성 요오드 핵종만을 선택적으로 99.8% 이상 ..",한국원자력연구원은 배상은 방사화학연구실 박사 연구팀이 방사성 요오드 핵종만을 선택적으로 99.8% 이상 제거하는 연구를 수행했다.,neutral
폐기물,,"한국원자력연구원의 방사성물질 무단 폐기를 적발한 원자력안전위원회의 조사 결과, 방사선관리구역에서 나온 장갑 방사성폐기물 등을 무단 배출 및 매립, 허가받지 않은 핵종의 폐기물 무단 소각, 배기가스 측정기록 조작이 드러났다.",neutral
흡착,"한국원자력연구원의 양희만 박사팀이이 개발한 세슘흡착제는 대량생산이 가능하며, 기존 미립자 세슘흡착제에 비해 흡착 속도가 1만 배 빠르다.","한국원자력연구원의 양희만 박사팀이 개발한 세슘흡착제는 대량생산이 가능하며, 기존 미립자 세슘흡착제에 비해 흡착 속도가 1만 배 빠르다.",neutral
방사성 요오드,한국원자력연구원이 방사성 요오드 핵종만 선택적으로 99.8% 이상 제거하는 흡착제를 개발했다.,한국원자력연구원이 방사성 요오드 핵종만 선택적으로 99.8% 이상 제거하는 흡착제를 개발했다.,neutral
오수,"한국원자력연구원이 콘크리트, 토양, 오수 등 방사성폐기물을 무단으로 폐기하거나 배출, 소각했다.","한국원자력연구원이 오수 등 방사성폐기물을 무단으로 폐기하거나 배출, 소각했다.",negative
생명공학,"""한국은 신약개발 R&D의 큰 전략이 안보입니다. 한국의 생명공학 연구자들과 이야기를 나눠보면 국가적 목표는 안보이고 개인 연구활동 수준에서만 R&D가 움직이고 있는 것 같습니다. 국가적 마스터플랜을 현실화시켜야 할텐데, 무엇보다 관료사회의 전문성이 시급해 보입니다.""(NIH에서 20년간 연구한 P 책임연구원)

""","한국은 생명공학 연구개발의 국가적 전략이 부재하여, 관료사회의 전문성 강화와 국가적 마스터플랜의 실현이 시급하다.",neutral
배출권거래제도,"한국자원순환에너지공제조합은 17일 ""온실가스 배출권거래제도가 도입된 2015년 이래 폐토사와 불연물 등이 폐기물 소각량으로 계산돼 지금까지 배출하지도 않은 가상의 온실가스로 산출돼 누적된 발생량만 6년간 1055만t""이라며 ""불합리..",한국자원순환에너지공제조합은 17일 온실가스 배출권거래제도가 도입된 이후 폐기물 소각량으로 계산돼 누적된 온실가스 배출량이 6년간 1055만t에 달한다고 밝혔다.,neutral
침전,"에너지 화학 국제 학술지 논문 게재 
실리콘 분말로 리튬이온 침전 방지 
“배터리 에너지밀도 증가 안전성 확보”

한국전자기술연구원(이하 KETI, 원장 신희동)은 고려대 유동주 교수팀, 성균관대 윤원섭 교수팀과 함께 전고체전지의 에너지 밀도와 안정성을 증가시키는 리튬금속 보호층 기술 개발에 성공했다고 5일 밝혔다.",한국전자기술연구원은 실리콘 분말로 리튬이온 침전을 방지하는 전고체전지의 에너지 밀도와 안정성을 증가시키는 리튬금속 보호층 기술 개발에 성공했다고 밝혔다.,neutral
기상위성,"2019년 출연연 우수 연구성과 10선 중 위부터 한국천문연구원의 <사상 첫 M87 블랙홀 관측 성공>, 한국전자통신연구원의 <똑똑한 기상 지킴이, 기상위성 지상국>, 한국식품연구원의 <산업용 초음파 시스템 원천기술을 활용한 고부가가치 기능성 소재 개발> 사진.","한국전자통신연구원의 <똑똑한 기상 지킴이, 기상위성 지상국>이 2019년 출연연 우수 연구성과 10선에 선정됐다.",neutral
폐기물,,한국테크놀로지의 중-저준위 방사성 폐기물 부피 감량화 기술은 과열증기를 폐기물에 활용하는 기술이다.,neutral
ODA,"한국형 ‘그린 ODA(공적개발원조)’의 일환으로, 개도국 녹색사회 전환에 기여함과 동시에 국내 기업 진출의 교두보를 마련하기 위해서다. ","한국형 ‘그린 ODA(공적개발원조)’의 일환으로, 개도국 녹색사회 전환에 기여함과 동시에 국내 기업 진출의 교두보를 마련하기 위해서다.",neutral
ISO,한국화재보험협회는 방재시험연구원 최정민 책임연구원이 리더를 맡고 있는 국제표준 프로젝트팀에서 개발한 ‘ISO 21397 콘칼로리미터 화재 생성물의 FTIR 가스분석방법’(FTIR Analysis of Fire Efflue..,한국화재보험협회는 방재시험연구원 최정민 책임연구원이 리더를 맡고 있는 국제표준 프로젝트팀에서 개발한 ‘ISO 21397 콘칼로리미터 화재 생성물의 FTIR 가스분석방법’(FTIR Analysis of Fire Efflue..,neutral
포스겐,"[머니투데이 박건희 기자] 한국화학연구원, 독성 가스 '포스겐' 없는 폴리우레탄 생산 공정 및 촉매 개발

 
어린이놀이터 바닥재, 자동차 내장재 등으로 쓰이는 폴리우레탄의 원료인 MDI(메틸렌 디페닐 디이소시아네이트)를 독성 없이 생산할 수 있는 기술을 국내 연구진이 개발했다.",한국화학연구원이 독성 가스 '포스겐'이 없는 폴리우레탄 생산 공정 및 촉매를 개발했다.,positive
오일펜스,한국환경공단 직원들이 금호강으로의 유류 및 화학물질 유출과 물고기 폐사 상황을 가정한 상황에서 오일펜스 설치 후 유회수기 및 동력분무기를 이용한 방제 훈련을 하고 있다.,한국환경공단 직원들이 금호강에서 오일펜스 설치 후 유회수기 및 동력분무기를 이용한 방제 훈련을 하고 있다.,neutral
도로 재비산먼지,"공단에 따르면, 지난 5월 외부기관인 한국환경공단에서 차량의 도로 재비산먼지 저감효과를 분석한 결과, 차량 운행 전에 비해 평균 67%의 저감효과가 있는 것으로 나타났다.","한국환경공단의 분석에 따르면, 차량 운행 전에 비해 도로 재비산먼지의 저감효과가 평균 67%에 달하는 것으로 나타났다.",positive
그린벨트,한국환경회의 소속 활동가 20여 명은 정부의 그린벨트 해제 추진을 반대하는 기자회견을 열었다.,한국환경회의 소속 활동가 20여 명은 정부의 그린벨트 해제 추진을 반대하는 기자회견을 열었다.,negative
냉각수,한동대는 기계제어공학부 김완수(29) 씨의 ‘연구용 원자로의 배관 파단사고시 냉각수 유출 차단’과 관련 논문이 원자력 분야 국제 저널에 실렸다.,한동대 기계제어공학부 김완수 씨의 논문이 냉각수 유출 차단 관련 연구로 원자력 분야 국제 저널에 실렸다.,neutral
냉매,"한라홀딩스에 따르면 차량 내 에바포레이터(냉매 증발기) 표면에 결로현상이 발생, 미세먼지와 같은 오염물질이 습기와 결합해 곰팡이 등 유해 세균이 만들어지면 에어컨을 켰을 때 불쾌한 냄새..",한라홀딩스에 따르면 차량 내 에바포레이터(냉매 증발기) 표면에 결로현상이 발생해 유해 세균이 만들어지고 냄새가 발생할 수 있다.,neutral
ISO,"한미약품은 11일 ISO 45001 공식 인증 기관인 시스템코리아인증원으로부터 지주회사인 한미사이언스와 한미약품 서울 본사, 경기도 동탄 한미약품연구센터에 대한 인증서를 받았다고 밝혔다.",한미약품은 ISO 45001 공식 인증 기관인 시스템코리아인증원으로부터 인증서를 받았다고 밝혔다.,neutral
ISO,[데일리한국 지용준 기자] 한미약품의 국내 전 사업장이 안전보건경영시스템 국제인증 ISO 45001을 획득했다.,한미약품의 국내 전 사업장이 안전보건경영시스템 국제인증 ISO 45001을 획득했다.,neutral
태양흑점,"한국시간 5일 새벽 남미 기아나에서 발사
한반도를 포함한 동북아 날씨변화와 태양흑점 같은 우주변화를 정밀하게 관찰할 수 있는 천리안 2A호가 오는 5일 발사된다.",한반도를 포함한 동북아 날씨변화와 태양흑점 같은 우주변화를 정밀하게 관찰할 수 있는 천리안 2A호가 오는 5일 발사된다.,neutral
맨홀,"[앵커]
한밤 골목길에서 맨홀 뚜껑이 '펑'하는 소리와 함께 튀어 올라 행인 2명 다쳤습니다.",한밤 골목길에서 맨홀 뚜껑이 '펑'하는 소리와 함께 튀어 올라 행인 2명 다쳤습니다.,negative
제올라이트,"한수원이 최근 도암댐 물을 강릉 남대천으로 흘려 보내기에 앞서 수질개선제(제올라이트)를 이용해 수질이 개선됐다는 현장설명회와 관련, 정선군번영연합회는 안정성과 지속성이 입증되지 않은 수질개선제 대량 살포 계획에 강력 반대한다고 밝혔다.",한수원이 도암댐 물을 강릉 남대천으로 흘려 보내기 전에 수질개선제(제올라이트)를 이용한 수질개선이 이루어졌다는 현장설명회와 관련하여 정선군번영연합회는 안전성과 지속성에 대한 검증이 부족한 제올라이트 대량 살포 계획에 강력히 반대한다고 밝혔다.,neutral
레벨,한화시스템은 17일 국내 업체 중 최초로 항공전자용 소프트웨어 개발툴 부문 국제표문인증인 RTCA/DO-330에서 TQL-1 레벨을 획득했다고 밝혔다.,한화시스템은 17일 국내 업체 중 최초로 항공전자용 소프트웨어 개발툴 부문 국제표문인증인 RTCA/DO-330에서 TQL-1 레벨을 획득했다고 밝혔다.,neutral
액화천연가스,"한화에어로스페이스는 한화오션과 함께 액화천연가스(LNG) 운반선, 컨테이너선 등 대형 선박에 적용할 수 있는 MWh(메가와트시)급의 에너지저장장치(ESS) 개발을 완료했다고 3일 밝혔다.",한화에어로스페이스는 한화오션과 함께 액화천연가스(LNG) 운반선 등에 적용할 수 있는 MWh급의 에너지저장장치(ESS) 개발을 완료했다고 3일 밝혔다.,neutral
맨홀,한화진 환경부 장관이 올여름 홍수 피해 예방을 위해 23일 환경부 서울시 관계자와 서울 서초구의 골목을 걸으며 빗물받이와 맨홀에 설치된 추락 방지 시설 등을 점검했다.,한화진 환경부 장관이 올여름 홍수 피해 예방을 위해 맨홀에 설치된 추락 방지 시설 등을 점검했다.,neutral
맨홀,"한화케미칼 울산2공장 폐수처리장 저장조 폭발원인을 규명하기 위해 맨홀과 배관 등 저장조 내 외부로 연결된 설비의 밀폐처리 여부에 대한 조사가 집중적으로 진행됐다. 
 
 ",한화케미칼 울산2공장 폐수처리장 저장조 폭발원인 규명을 위해 맨홀과 배관 등 저장조 내 외부로 연결된 설비의 밀폐처리 여부에 대한 조사가 집중적으로 진행됐다.,neutral
폴리염화비닐,한화케미칼이 개발한 '내열성 내화학성이 우수한 염소화 폴리염화비닐(CPVC)'이 2019년 22주 차 IR52 장영실상을 수상했다.,한화케미칼이 개발한 폴리염화비닐(CPVC)이 2019년 22주 차 IR52 장영실상을 수상했다.,neutral
할로겐,"할로겐 화합물 가스 소화설비는 가스를 분사해 산소농도를 낮춰 불을 끄는 방식의 안전시설로 국민의 생명과 안전을 위해 설치하도록 법으로 규정하고 있는데, 이를 인증하는 국가성능인증시험 기준이 미흡..","할로겐 화합물 가스 소화설비는 가스를 분사해 산소농도를 낮춰 불을 끄는 방식의 안전시설로 국민의 생명과 안전을 위해 설치하도록 법으로 규정하고 있는데, 이를 인증하는 국가성능인증시험 기준이 미흡하다.",neutral
